communityName,state,countyCode,communityCode,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop,latitude,longitude
Cromwelltown,CT,7,18080,12286,2.53,2.51,95.78,1.2,1.82,9.88,23.03,9.43,13.23,10955,89.17,46970,79.86,2.04,58.69,27.98,2.27,18.18,54759,20518,20613,19763,0,17181,10250,12727,306,2.61,5.61,13.97,31.53,3.09,67.87,17.22,24.12,9.59,34.5,7.98,30.24,10.52,9.32,2.98,84.1,80.42,94.95,87.52,71.28,75.7,37,0.46,761,1.97,11.56,14.06,18.27,0.12,0.72,0.87,1.13,88.11,1.25,3.06,2.04,2.42,2.54,2.03,79.17,0.7,49.1,3,228,95.52,75.22,0.88,58.33,1972,0.35,0.18,131900,162100,210200,78300,447,648,840,393,722,25.9,23.1,13.9,0,0,6.19,63.8,51.61,69.29,88.58,,,,,,,,,,,,,,,,,,12.8,957.1,0.9,,,,,0,,0,0,0,0,10,78.98,7,55.28,60,473.86,306,2416.68,48,379.09,0,0,134.26,3269.63,40.728538730352305,-75.61425561707317
Vernontown,CT,13,78250,29841,2.46,2.26,94.83,1.96,2.01,12.19,28.41,12.87,10.57,28863,96.72,40543,83.23,0.27,53.39,22.25,4.03,14.26,48176,18888,18622,14063,12669,36949,10662,11159,1568,5.32,7.43,18.96,25.68,3.5,72.64,21.56,20.35,11.81,28.71,9.48,30.7,12.41,11,2.99,75,73.26,83.39,76.35,67.9,77.77,533,2.54,1737,6.62,12.26,17.73,30.28,0.39,0.71,1.03,1.76,91.07,1.18,3,2.02,2.43,2.7,2.06,64.03,1.28,52.95,2,611,95.21,57.58,0.98,30.11,1964,2.95,0.3,132300,158000,189400,57100,396,522,625,229,577,24.5,21.7,12.3,15,0,5.82,58.88,54.87,75.7,90.32,,,,,,,,,,,,,,,,,,18.4,1624.6,2.73,,,,,0,,0,0,1,3.29,25,82.37,36,118.61,125,411.85,481,1584.79,71,233.93,10,32.95,204.28,2263.52,29.50610980767918,-98.66633600307168
Hamdentown,CT,9,35650,52434,2.54,8.69,88.92,1.78,2.02,12.6,24.4,12.81,17.14,50241,95.82,41814,77.24,0.32,58.35,34.09,3.83,19.63,50228,19383,19802,16134,10384,16426,11480,12176,2199,4.36,6.97,15.22,32.38,3.83,64.65,13.9,33.36,7.76,35.04,6.44,30,8.76,7.71,2.99,82.45,80.38,93.66,84.54,63.33,74.37,485,1.38,3753,8.13,14.73,21.77,27.82,0.58,1.05,1.56,1.99,88.88,0.86,3.24,2.33,2.43,2.63,1.97,75.88,0.96,45.4,3,1097,94.95,70.21,1.37,35.28,1957,0.97,0.31,135700,164000,197100,61400,467,600,702,235,680,29.1,22.4,14.3,28,0,7.16,65.75,60.29,86.18,90.2,100,188.36,88,165.76,40860,76965.1,408.6,188.4,90.92,98,2,0,0,2,6,7,96,34,1543.8,3.13,36,5895093,88,0,6,111041.7,2,3.77,8,15.07,52,97.95,32,60.28,239,450.19,1646,3100.45,231,435.12,1,1.88,177.06,3987.64,34.49467556534653,-87.27890183531353
Lakevillecity,MN,37,35180,24854,3.17,0.66,97.42,1.28,0.84,12.93,28.27,10.24,2.22,24854,100,44920,94.46,1.81,40.93,7.49,2.79,6.49,46779,15476,15550,21565,15515,7404,13569,16263,750,3.03,1.96,6.02,20.46,3.86,81.8,19.41,18.46,12.51,24.15,7.31,23.47,8.49,7.89,3.44,87.29,86.1,92.4,88.65,70.6,78.51,256,1.75,348,8.33,18.1,26.15,35.06,0.12,0.25,0.37,0.49,96.25,0.31,4.71,3.97,3.17,3.24,2.61,90.63,1.8,24.65,3,254,96.87,88.63,1.57,28.35,1980,0.57,0.15,81900,96400,121800,39900,437,533,635,198,620,27.8,23.3,13.4,0,0,1.4,68.84,40.51,64.44,86.77,,,,,,,,,,,,,,,,,,37.5,662.7,0.76,,,,,0,,1,2.96,,,1,2.96,27,80.03,120,355.69,717,2125.26,63,186.74,20,59.28,,2726.98,33.82392492696897,-86.82903561264916
Marshfieldcity,WI,141,49675,18859,2.48,0.19,98.55,0.9,0.63,12.87,26.19,12.07,14.1,0,0,26771,77.27,0.61,52.78,29.69,7.05,11.42,33874,13509,13350,0,7984,33787,615,8596,1500,8.08,13.58,23.13,19.83,4.82,65.08,15.3,40.42,14.71,28.61,6.61,27.95,9.26,8.03,3.06,79.08,81.32,86.66,80.09,68.94,78.42,203,1.24,228,10.53,10.53,20.61,20.61,0.13,0.13,0.25,0.25,96.44,0.67,3.46,2.32,2.44,2.77,1.9,70.94,1.09,46.42,3,238,96.97,62.57,0,31.51,1964,2.63,0.11,41700,54500,71300,29600,201,274,340,139,330,22.8,18.4,12.8,2,0,1.21,80.92,51.42,78.23,92.55,,,,,,,,,,,,,,,,,,10.6,1787.2,0.08,,,,,0,,0,0,1,5.05,1,5.05,28,141.48,99,500.23,656,3314.64,17,85.9,2,10.11,151.58,3910.87,44.366256209876546,-86.2212472037037
Onalaskacity,WI,63,59925,11284,2.66,0.22,99.04,0.45,0.38,13.68,26.69,12.5,8.32,11284,100,32624,85.66,0.77,51.51,19.55,3.56,13.92,37788,13605,13577,2656,11095,17836,14308,20886,580,5.21,5.78,13.91,26.83,2.91,74.5,18.72,27.02,14.43,30.68,7.61,25.59,10.53,9.13,3.09,80.59,81.3,85.16,79.12,77.52,85.28,46,0.56,199,17.09,17.09,20.6,20.6,0.3,0.3,0.36,0.36,95.82,0.35,2.47,1.82,2.63,2.82,2.25,72.54,0.75,42.58,3,137,96.87,67.79,0.73,27.01,1975,0.68,0.27,54700,67200,85800,31100,283,354,404,121,418,21,18.6,13.2,0,0,1.76,73.09,49.64,76.62,89.84,,,,,,,,,,,,,,,,,,6.7,1693.4,0.12,,,,,0,,0,0,1,7.82,1,7.82,5,39.11,72,563.12,631,4935.09,7,54.75,0,0,54.75,5552.95,48.0632064,-114.7794837
Indianolacity,IA,181,92036,11340,2.74,0.28,99,0.42,0.49,19.22,30.63,18.04,12.14,0,0,28815,77.38,3.18,49.27,29.26,4.47,14.74,34664,12136,12215,1668,12156,3543,7432,3597,747,7.29,5.84,14.19,21.79,3.34,68.05,11.59,26.76,12.17,24.55,7.79,29.54,10.2,9.09,3.02,77.72,77.63,89.78,76.2,77.36,85.03,80,0.92,50,8,20,20,20,0.04,0.09,0.09,0.09,97.62,0.14,2.97,2.12,2.49,2.75,2.02,70.38,1.25,47.61,3,158,96.33,63.51,0,17.72,1966,2.36,0.19,50700,62100,74100,23400,213,294,351,138,337,21.9,17.2,12.4,0,0,0.44,83.29,48.84,73.42,94.25,,,,,,,,,,,,,,,,,,8.7,1307.3,0.78,,,,,0,,0,0,1,7.93,0,0,1,7.93,53,420.27,348,2759.5,7,55.51,,,15.86,,33.049593459992614,-116.55866441237534
Kenoshacity,WI,59,39225,80352,2.69,6.39,89.78,0.56,5.89,14.34,27.95,13.49,11.95,80375,100,27770,76.04,0.28,45.85,30.2,9.97,20.42,32883,12284,12919,6039,12518,15147,5122,5847,9923,12.73,9.18,26.84,12.18,7.8,59.77,27.65,22.83,18.77,19.77,10.4,31.4,13.36,11.97,3.15,68.34,65.57,76.39,74.75,62.61,70.24,2626,4.12,4030,9.35,14.19,18.51,22.11,0.47,0.71,0.93,1.11,89.51,1.5,5.38,3.79,2.61,2.78,2.32,66.18,3.16,49.94,3,1278,95.9,61.99,2.74,28.48,1954,4.39,0.3,47100,58700,73000,25900,262,338,415,153,400,25.4,19.4,13,61,0,5.01,65.34,53.32,83,87.28,160,186.46,152,177.14,76544,89203.8,478.4,186.5,93,88.95,1.16,2.33,0.58,4.07,8,6,52.5,22.3,3599.2,1.99,70,8928586,95,5,5,104053.1,8,9.32,53,61.77,129,150.34,270,314.66,859,1001.07,3141,3660.5,312,363.6,33,38.46,536.08,5063.63,32.3006611,-90.1842282
Hutchinsoncity,MN,85,30644,11523,2.57,0.17,98.58,0.62,0.9,13.03,27.38,12.05,11.91,0,0,29492,79.34,2.65,53,26.32,5.6,11.93,35844,13863,13976,9446,13834,8739,4136,2971,842,7.43,12.78,19.62,16.51,3.23,68.22,40.12,17.63,21.45,22.64,6.27,27.23,9.26,7.85,3.11,80.59,81.37,82.72,87.27,75.85,79.59,116,1.32,125,8.8,24.8,24.8,28.8,0.1,0.27,0.27,0.31,95.17,0.7,3.36,2.32,2.53,2.81,1.96,74.79,1.27,46.35,3,281,94.1,67.43,1.42,36.3,1969,2.36,0.17,52100,65900,82300,30200,224,310,384,160,340,24.1,20.2,12.6,3,0,1.08,82.49,50.52,76.27,94.02,,,,,,,,,,,,,,,,,,5.6,2059.4,0.46,,,,,0,,1,7.89,,,1,7.89,10,78.91,40,315.66,492,3882.58,16,126.26,4,31.57,,4356.06,33.8633898,-83.4100513
Muskegoncity,MI,121,56320,40283,2.73,27.1,69.88,0.35,3.52,13.96,29.43,14.59,12.76,40283,100,18748,66.2,0.15,29.88,34.85,19.13,18.32,23246,8890,10309,5610,7731,3994,4188,5354,9615,26.51,11.12,31.31,8.22,11.24,45.78,27.77,19.94,22.43,18.39,15.15,38.72,17.31,16.25,3.11,50.66,46.57,53.46,56.89,55.95,61.28,3082,9.06,607,13.34,14.5,17.63,24.05,0.2,0.22,0.27,0.36,94.77,0.73,6.12,3.89,2.46,2.57,2.32,57.14,3.92,57.43,2,1249,92.2,54.64,6,41.15,1947,10.57,0.62,22500,32400,45000,22500,228,289,343,115,343,30.2,17,13.6,61,2,1.51,78.17,50.47,83.55,93.35,,,,,,,,,,,,,,,,,,14.9,2704.3,1.17,,,,,0,,3,7.34,,,142,347.49,451,1103.63,1139,2787.23,2920,7145.48,295,721.89,25,61.18,,10715.77,45.45957300747331,-94.42697044163701
Gloucestercity,MA,9,26150,28716,2.48,0.23,99.28,0.27,0.95,11.02,23.6,11.06,13.82,28716,100,32690,73.5,0.5,42.14,29.54,8.02,15.11,39827,16044,16079,6224,15536,12132,8447,20780,2143,7.53,8.52,24.44,20.44,6.75,62.6,22.14,22.4,15.31,26.81,9.17,30.75,12.45,10.9,3.04,76.09,74.67,84.73,77.89,61.34,70.17,421,1.91,1748,4.06,4.75,8.35,10.98,0.25,0.29,0.51,0.67,88.64,1.77,3.86,2.59,2.46,2.69,2.14,63.15,1.47,49.29,3,1546,88.22,57.75,3.1,45.86,1939,1.89,0.64,142400,177100,239600,97200,329,501,616,287,571,26.4,25.7,15.9,45,0,6.09,77.67,65.13,90.84,94.78,,,,,,,,,,,,,,,,,,26.9,1067.4,2.73,,,,,0,,0,0,4,13.67,4,13.67,342,1168.99,211,721.22,476,1627.02,83,283.7,0,0,1196.34,2631.94,39.189629909090904,-81.51853129818181
PriorLakecity,MN,139,52594,11482,2.94,0.41,97.09,0.57,0.74,13.43,26.77,10.73,4.46,11482,100,45489,90.02,1.3,41.75,12.59,3.45,7.79,47908,18182,18085,6082,26405,6410,8000,13364,427,3.74,2.92,10.14,25.7,3.36,77.4,19.16,18.67,11.6,27.53,7.75,25.28,8.63,8.18,3.28,85.13,84.67,90.64,84.12,70.99,76.71,134,1.81,131,6.11,6.11,6.11,6.11,0.07,0.07,0.07,0.07,96.83,0.33,3.64,2.95,2.94,3.06,2.43,85.17,1.33,28.32,3,276,93.39,82.03,1.09,56.52,1978,0.87,1.24,83200,99600,139100,55900,401,488,600,199,566,25.5,23,13.3,0,0,1.14,76.21,48.44,70.49,94.07,,,,,,,,,,,,,,,,,,13.5,847.8,0.6,,,,,0,,0,0,,,3,22.38,3,22.38,26,193.96,341,2543.83,15,111.9,3,22.38,,2872.06,40.833126183333334,-92.67143509285715
Torringtontown,CT,5,76570,33687,2.43,1.68,96.72,1.23,1.06,10.5,24.43,11.32,16.51,0,0,35230,76.35,0.38,49.96,32.49,4.53,20.61,43081,16407,16551,11103,16572,13207,13291,10797,1734,5.24,12.83,27.5,15.67,5.1,64.44,28.28,23.07,17.21,24.25,8.5,28.89,11.14,9.89,2.95,78.13,77.27,86.55,82.38,65.88,75.55,476,1.98,2282,5.7,7.62,13.45,18.93,0.39,0.52,0.91,1.28,88.91,1.26,2.63,1.76,2.38,2.58,2.04,67.93,1.04,53.55,2,1278,91.57,62.7,0.47,63.62,1954,1.92,0.52,118600,141700,169300,50700,308,428,522,214,511,24.6,24.2,14,5,0,6.77,73.23,57.8,87.32,92.62,,,,,,,,,,,,,,,,,,41.2,817.2,0.77,,,,,0,,0,0,8,23.68,10,29.6,63,186.45,272,805,626,1852.67,82,242.68,1,2.96,239.72,2903.31,31.079023178571425,-96.97816185
UpperAllentownship,PA,41,78736,13347,3.01,0.66,97.65,1.47,0.49,23.23,34.17,23.29,10.3,11894,89.11,43598,82.95,0.58,65.43,24.02,1.11,18.07,50525,17698,17885,9219,2022,10140,9863,6256,196,1.75,4.42,10.82,32.74,3.42,66.11,8.04,32.79,8.59,35.66,5.31,33.44,6.82,6.14,2.99,87.44,86.48,96.17,86.43,60.57,74.25,34,0.41,444,16.22,23.65,34.91,34.91,0.54,0.79,1.16,1.16,94.71,0.49,2.41,1.78,2.52,2.69,1.99,81.21,0.34,33.31,3,98,97.84,76.2,0,32.65,1975,0,0.18,80900,95900,120100,39200,303,432,520,217,500,21.9,19.4,11.3,0,0,3.33,65.42,47.25,65.61,81.32,,,,,,,,,,,,,,,,,,13.7,973,0.58,,,,,0,,0,0,0,0,0,0,9,66.3,28,206.28,165,1215.56,3,22.1,0,0,66.3,1443.94,30.244030452599652,-97.92542649740034
Pottsvillecity,PA,107,62432,16603,2.46,1.66,97.51,0.57,0.52,12.56,24.29,11.99,17.79,0,0,21135,66.27,0.34,35.99,40.4,9.29,16.73,27513,11523,11478,5423,5654,41482,2574,14174,2478,15.36,11.34,30.52,12.13,7.2,52.51,24.99,25.69,23.61,19.78,8.8,31.64,11.29,10.15,3.08,70.16,68.64,71.73,64.07,55.2,67.46,507,3.77,250,0,0,0,4.4,0,0,0,0.07,96.11,0.21,4.34,2.77,2.39,2.64,1.97,69.8,0.82,35.68,3,565,92.27,63.34,1.59,66.9,1939,3.58,1.04,22800,35000,58200,35400,146,232,319,173,270,25.8,16.9,14,0,1,1.51,91.93,65.32,93.79,96.99,,,,,,,,,,,,,,,,,,4.4,3811.2,0.82,,,,,0,,0,0,3,18.04,3,18.04,14,84.19,57,342.75,248,1491.28,12,72.16,0,0,120.26,1906.19,39.122248890697676,-88.14819636511628
Janesvillecity,WI,105,37825,52133,2.56,0.55,98.08,0.82,1.15,13.04,26.68,12.3,10.53,52133,100,31583,80.24,0.68,50.8,25.51,7.3,16.15,37155,14447,14578,7512,8538,7641,5022,7176,4262,8.27,6.14,18.84,15.53,5.85,66,34.1,19.44,25.49,20.77,9.75,26.59,12.44,11.16,3.05,75.3,74.07,83.18,77.77,68.43,74.43,664,1.55,974,8.83,12.94,18.79,27.62,0.16,0.24,0.35,0.52,95.97,0.54,3.86,2.71,2.54,2.71,2.2,70.08,1.39,42.12,3,765,96.38,65.56,4.05,31.76,1962,2.7,0.26,45100,56000,70500,25400,259,327,392,133,408,24.1,17,12.7,32,0,1.87,77.83,53.81,85.29,92.06,,,,,,,,,,,,,,,,,,24.4,2139.5,1.14,,,,,0,,0,0,23,40.13,26,45.36,64,111.65,682,1189.81,2888,5038.38,143,249.48,20,34.89,197.14,6512.56,36.428407794941634,-83.63475271108949
Wolcotttown,CT,9,87560,13700,2.96,1.57,97.58,0.42,1.04,13.85,25.13,12.65,11.05,8684,63.39,48507,85.98,0.66,53.08,25.92,3.8,18.73,52230,18029,18066,19470,0,15001,11148,28888,245,1.81,6.19,21.15,15.56,5.82,68.79,27.26,19.37,16.07,23.97,5.63,27.36,7.66,6.67,3.25,87.01,83.27,95.36,80.53,67.84,74.39,86,0.84,752,1.73,1.73,3.86,8.11,0.09,0.09,0.21,0.45,89.35,0.66,4.58,3.77,2.93,3.02,2.2,91.75,0.84,23.78,3,234,95.2,89.02,0,61.97,1962,0,0.23,130200,154200,185200,55000,264,475,653,389,635,24,22.5,12.4,0,0,5.49,78.86,70.54,93.1,97.91,,,,,,,,,,,,,,,,,,21.2,647.3,0.39,,,,,0,,0,0,11,79.31,6,43.26,13,93.73,83,598.41,254,1831.29,39,281.18,1,7.21,216.29,2718.1,35.331444633333334,-105.43591313333334
Spencercity,IA,41,93955,11066,2.41,0.05,99.11,0.61,0.28,13.55,24.23,10.99,14.15,0,0,24573,78.16,2.45,42.75,30.81,7.78,8.68,30971,12805,12876,0,2456,0,19500,8615,1065,9.87,6.32,14.7,16.09,1.83,66.26,15.31,23.63,18.25,23.05,8.32,21.74,11.01,9.79,2.99,78.72,80.01,90.23,84.83,74.76,80.31,76,0.81,50,18,18,18,18,0.08,0.08,0.08,0.08,98.11,0.13,2.58,1.68,2.35,2.59,1.97,67.78,1.02,44.73,3,227,95.29,61.63,2.2,47.58,1957,5,0.58,33400,45300,65100,31700,165,219,279,114,264,22.3,16.9,12.2,0,0,0.45,76.74,52.09,77.35,91.25,,,,,,,,,,,,,,,,,,10.4,1067,0.48,,,,,0,,0,0,0,0,0,0,0,0,9,80.41,203,1813.8,9,80.41,,,0,,36.61242773625,-121.83777602625001
Lindenwoldborough,NJ,7,40440,18734,2.36,16.16,80.24,2.18,3.2,11.97,33.32,14.65,7.85,18734,100,31793,86.84,0.53,34.09,18.01,5.89,9.9,37216,14745,14789,15560,3353,11010,11261,16451,1458,7.82,5.79,21.47,16.33,6.25,72.44,14.83,21.46,13.72,23.81,12.18,35.29,15.79,14.09,3.05,69.28,66.41,83.68,68.1,62.9,70.94,608,5.33,842,25.3,34.44,43.71,57.72,1.14,1.55,1.96,2.59,93.1,0.86,4.24,2.53,2.36,2.75,2.05,51.85,3.08,70.51,2,585,93.14,44.47,1.88,30.26,1971,3.19,0.14,65900,80700,95500,29600,427,477,531,104,531,24.9,23,16.5,0,0,4.49,51.71,45.26,76.15,84.49,,,,,,,,,,,,,,,,,,4.1,4583.1,13,,,,,0,,0,0,7,37.68,47,253,58,312.21,263,1415.73,532,2863.76,157,845.13,5,26.92,602.9,5151.53,37.58091059318182,-84.81056122727273
Roselleborough,NJ,39,64620,20314,2.67,38.03,56.42,2.63,11.44,12.02,26.19,12.49,13.53,20314,100,40431,79.64,0.7,45.69,29.84,5.99,17.65,46615,16966,18547,14909,14507,18164,12432,12254,1074,5.31,7.33,22.6,19.69,7.62,64.1,20.05,20.4,16.92,24.41,8.97,34.85,12.15,10.66,3.28,72.35,64.69,86.53,76.36,67.77,72.83,739,5.07,2914,7.82,14.76,26.08,34.63,1.12,2.12,3.74,4.97,79.67,3.5,8.11,5.58,2.67,2.99,2.14,69.57,4.88,46.83,3,294,96.28,62.04,1.02,30.95,1950,2.58,0.63,117300,139700,163100,45800,385,501,598,213,546,24.2,25.1,18.5,0,0,14.34,58.73,62.88,83.65,91.87,,,,,,,,,,,,,,,,,,2.7,7422.5,9.49,,,,,0,,0,0,14,67.7,47,227.29,39,188.61,154,744.75,355,1716.8,109,527.13,9,43.52,483.61,3032.21,39.89947255,-94.08016466111111
Pleasantvillecity,NJ,1,59640,16027,2.72,55.07,36.34,1.83,10.54,13.27,29.09,13.36,11.95,16027,100,30037,79.69,0.22,22.67,27.08,8.42,15.09,34380,12545,13657,12319,13292,9660,8810,8907,1874,12.03,11.31,33.85,12.21,8.58,62.92,5.51,18.15,11.88,17.92,13.11,40.33,15.93,14.65,3.29,52.86,45.56,59.08,50.06,68.48,73.54,1810,14.36,1021,13.42,20.96,32.03,40.94,0.85,1.34,2.04,2.61,84.27,2.65,10.61,6.75,2.65,2.83,2.43,59.28,6.52,57.58,2,866,87.19,55.52,9.58,53.35,1958,8.21,1.21,60400,74200,91600,31200,395,525,618,223,625,28,23.6,17.9,0,0,6.37,58.96,52.3,82.43,89.02,,,,,,,,,,,,,,,,,,6,2663.9,14.26,,,,,0,,3,17.48,12,69.93,91,530.27,191,1112.99,325,1893.83,553,3222.42,58,337.98,12,69.93,1730.67,5524.15,46.750463,-112.300995
Middletowncity,NY,71,47042,24160,2.75,11.11,82.17,1.42,13.32,13.36,28.07,13.51,12.34,0,0,30194,78.78,0.37,36.02,26.7,8.05,15.63,35472,13525,14453,8994,9838,17110,6663,8046,3227,13.83,12.18,29.73,16.05,6.63,62.12,12.57,29.91,16.07,23.69,10.27,36.07,14.09,12.3,3.19,64.73,60.36,72.06,62.49,63.87,72.66,1193,6.59,2416,18.29,25.46,31.95,42.8,1.83,2.55,3.2,4.28,81.69,4.08,6.19,4.23,2.64,2.73,2.55,51.89,4.36,50.71,2,685,92.77,50.22,1.61,32.99,1945,4.33,0.56,94800,118400,144200,49400,390,500,595,205,578,31.5,23.5,15,127,2,10,71.87,52.35,80.71,90.9,,,,,,,,,,,,,,,,,,5.1,4708.8,3.1,,,,,0,,0,0,17,68.68,41,165.65,62,250.49,264,1066.62,984,3975.6,42,169.69,8,32.32,484.83,5244.23,39.03581117265625,-85.24974903828125
Logantownship,PA,13,44328,12381,2.77,0.9,98.61,0.34,0.36,16.7,25.53,14.13,13.38,8435,68.13,25500,73.58,0.35,42.38,33.48,6.09,17.01,29842,11677,11748,1428,4994,1000,6499,5028,869,7.47,8.52,22.95,9.99,6.24,54.45,13.92,24.5,18.08,19.31,7.68,26.36,8.41,8.07,3.04,81.5,78.85,84.41,85.15,63.67,65.25,104,1.08,164,0,3.66,3.66,20.12,0,0.05,0.05,0.27,97.33,0.22,3.57,2.7,2.61,2.68,2.27,84.88,0.96,35.87,3,293,93.86,82.64,4.1,53.58,1961,1.07,0.61,32400,49000,68000,35600,205,276,366,161,352,22.6,16.3,13.1,0,0,1.32,90.53,67.55,88.37,94.64,,,,,,,,,,,,,,,,,,48.3,256.2,0.23,,,,,0,,0,0,3,23.83,4,31.77,12,95.31,42,333.57,255,2025.26,7,55.6,1,7.94,150.9,2422.37,41.075859,-81.520648
Chicagocity,IL,31,14000,2783726,2.72,39.07,45.39,3.74,19.61,14.32,29.66,14.38,10.76,2783726,100,26301,74.79,0.4,33.16,25.46,14.36,12.72,30707,12899,18258,8569,11251,11581,6868,7438,592298,21.62,15.27,33.95,19.45,11.32,56.5,18.67,23.86,17.62,24.87,11.03,43.87,14.73,12.99,3.46,54.35,47.86,62.74,57.06,54.43,62.07,247653,12.08,469187,16.1,25.04,33.98,44.13,2.71,4.22,5.73,7.44,70.88,7.42,12.29,7.65,2.67,2.94,2.47,45.76,8.78,63.87,2,107865,90.48,41.48,12.57,39.66,1944,7.82,1.01,59000,78700,110400,51400,277,377,490,213,445,27.3,21.1,13.7,5180,1584,16.85,59.85,54.96,89.95,91.3,11837,430.47,10929,397.45,3717286,135183.3,314,430.5,75.64,69.6,23.6,6.28,0.37,30.25,150,13,34.9,233,11945.9,29.94,2210,991696256,92.33,5,1.27,360641.59,845,30.73,,,35189,1279.69,39753,1445.66,45670,1660.84,121314,4411.72,40438,1470.57,1676,60.95,,7604.09,32.4626363,-111.079891
Brookfieldcity,WI,133,10025,35184,2.95,0.39,96.87,2.44,0.74,13.16,20.09,9.87,11.49,35184,100,57132,83.37,0.52,73.94,26.48,1.83,19.26,60773,24814,24680,21612,6298,31125,24614,11995,399,1.15,3.38,8.98,41.74,2.25,65.15,19.42,25.51,7.43,42.04,3.31,22.56,4.96,4.16,3.17,91.67,90.85,99,89.55,57.24,65.06,61,0.22,2111,5.68,6.25,10.28,17.86,0.34,0.38,0.62,1.07,91.47,0.65,4.1,3.59,2.92,2.98,2.32,93.29,0.5,12.93,3,315,97.43,91.54,0.63,19.05,1964,0,0.29,94700,121900,168000,73300,522,668,862,340,781,23.9,20.5,12.1,0,0,6,68.33,59.89,72.47,89.99,,,,,,,,,,,,,,,,,,27.8,1265.5,1.14,,,,,0,,0,0,2,5.39,11,29.64,53,142.81,207,557.79,1142,3077.25,70,188.62,0,0,177.84,3823.66,40.79768704370263,-73.96763496896428
Oskaloosacity,IA,123,93218,10632,2.45,0.37,97.96,1.37,0.66,14.86,25.9,13.61,17.07,0,0,21568,72.8,2.6,44.4,36.07,9.9,11.31,27601,11162,11228,10430,9535,5068,6012,3857,1659,16.42,14.33,24.6,15.73,6.76,56.1,27.11,25.27,23.03,24.37,9.23,26.09,11.22,10.31,2.93,73.26,72.44,64.77,76.89,64.77,71.86,257,2.88,130,6.15,23.08,23.08,23.08,0.08,0.28,0.28,0.28,97.36,0.37,3.4,2.21,2.33,2.45,2.1,68.52,0.92,50.13,2,301,93.51,65.07,1.66,38.87,1953,6.55,0.41,25100,36700,54300,29200,159,221,288,129,287,24.8,17.3,13.1,0,0,1.22,83.62,54.06,79.17,92.54,,,,,,,,,,,,,,,,,,5.7,1857.4,0.38,,,,,0,,0,0,8,71.96,0,0,10,89.94,38,341.79,164,1475.09,10,89.94,,,161.9,,35.8913489,-119.0446507
